Business Name,Category,City,Customer ID,Date,State,Number of Records,Spend
Frankie's Tiki Room,Bars,Henderson,PIkbLtQwfbgNCsInmoUlhw,4/29/2015,NV,1,
Frankie's Tiki Room,Cafes,Henderson,PIkbLtQwfbgNCsInmoUlhw,4/29/2015,NV,1,
Frankie's Tiki Room,Restaurants,Henderson,PIkbLtQwfbgNCsInmoUlhw,4/29/2015,NV,1,247.99
The Peppermill Restaurant & Fireside Lounge,Bars,Henderson,IG2q-hIDlwyovjLyi41WXg,4/29/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Henderson,IG2q-hIDlwyovjLyi41WXg,4/29/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Henderson,IG2q-hIDlwyovjLyi41WXg,4/29/2015,NV,1,261.07
Fat Tuesday,Bars,Henderson,duaazv8Oepq1B2_lGGQg4A,4/30/2015,NV,1,
Fat Tuesday,Cafes,Henderson,duaazv8Oepq1B2_lGGQg4A,4/30/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,duaazv8Oepq1B2_lGGQg4A,4/30/2015,NV,1,297.19
Frankie's Tiki Room,Bars,Henderson,5u8T9xvZOxG-HZY6PBA-qA,4/30/2015,NV,1,
Frankie's Tiki Room,Cafes,Henderson,5u8T9xvZOxG-HZY6PBA-qA,4/30/2015,NV,1,
Frankie's Tiki Room,Restaurants,Henderson,5u8T9xvZOxG-HZY6PBA-qA,4/30/2015,NV,1,186.53
The Bagel Café,Bars,Henderson,eGdk9XWbnJ8FqFkgumI3gQ,4/30/2015,NV,1,
The Bagel Café,Restaurants,Henderson,eGdk9XWbnJ8FqFkgumI3gQ,4/30/2015,NV,1,
The Bagel Café,Cafes,Henderson,eGdk9XWbnJ8FqFkgumI3gQ,4/30/2015,NV,1,15.26
Scarpetta,Restaurants,Henderson,HNGR1FkPx3qtm13dVeUKwQ,5/1/2015,NV,1,
Scarpetta,Cafes,Henderson,HNGR1FkPx3qtm13dVeUKwQ,5/1/2015,NV,1,
Scarpetta,Bars,Henderson,HNGR1FkPx3qtm13dVeUKwQ,5/1/2015,NV,1,42.24
Frankie's Tiki Room,Cafes,Henderson,bZJzFDArRX0FZqIZsNZ0CA,5/2/2015,NV,1,
Frankie's Tiki Room,Bars,Henderson,bZJzFDArRX0FZqIZsNZ0CA,5/2/2015,NV,1,
Frankie's Tiki Room,Restaurants,Henderson,bZJzFDArRX0FZqIZsNZ0CA,5/2/2015,NV,1,266.78
Frankie's Tiki Room,Bars,Henderson,QfMHeXjBJhxjZ2i5cEgQEw,5/2/2015,NV,1,
Frankie's Tiki Room,Cafes,Henderson,QfMHeXjBJhxjZ2i5cEgQEw,5/2/2015,NV,1,
Frankie's Tiki Room,Restaurants,Henderson,QfMHeXjBJhxjZ2i5cEgQEw,5/2/2015,NV,1,389.37
The Bagel Café,Restaurants,Henderson,pWuvsvfxnamrNzW5Kj-pVg,5/2/2015,NV,1,
The Bagel Café,Bars,Henderson,pWuvsvfxnamrNzW5Kj-pVg,5/2/2015,NV,1,
The Bagel Café,Cafes,Henderson,pWuvsvfxnamrNzW5Kj-pVg,5/2/2015,NV,1,18.19
CUT,Cafes,Henderson,So5HMCXthdTWncE5S4FevQ,5/3/2015,NV,1,
CUT,Bars,Henderson,So5HMCXthdTWncE5S4FevQ,5/3/2015,NV,1,
CUT,Restaurants,Henderson,So5HMCXthdTWncE5S4FevQ,5/3/2015,NV,1,247.67
Encore Beach Club,Restaurants,Henderson,TKkT42aG8GNoOIlUFRkBYQ,5/3/2015,NV,1,
Encore Beach Club,Cafes,Henderson,TKkT42aG8GNoOIlUFRkBYQ,5/3/2015,NV,1,
Encore Beach Club,Bars,Henderson,TKkT42aG8GNoOIlUFRkBYQ,5/3/2015,NV,1,2.13
Fat Tuesday,Cafes,Henderson,gStP1jQncPmUME4SnfURyw,5/3/2015,NV,1,
Fat Tuesday,Bars,Henderson,gStP1jQncPmUME4SnfURyw,5/3/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,gStP1jQncPmUME4SnfURyw,5/3/2015,NV,1,220.16
Frankie's Tiki Room,Cafes,Henderson,GhFrTrE3xGzb4jO5ReSloQ,5/3/2015,NV,1,
Frankie's Tiki Room,Bars,Henderson,GhFrTrE3xGzb4jO5ReSloQ,5/3/2015,NV,1,
Frankie's Tiki Room,Restaurants,Henderson,GhFrTrE3xGzb4jO5ReSloQ,5/3/2015,NV,1,3.33
Margaritaville,Cafes,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/3/2015,NV,1,
Margaritaville,Restaurants,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/3/2015,NV,1,
Margaritaville,Bars,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/3/2015,NV,1,36.98
SUSHISAMBA Las Vegas,Cafes,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/3/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/3/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/3/2015,NV,1,266.3
The Chandelier,Cafes,Henderson,PBw_S9oext8w4lClp57FsA,5/3/2015,NV,1,
The Chandelier,Bars,Henderson,PBw_S9oext8w4lClp57FsA,5/3/2015,NV,1,
The Chandelier,Restaurants,Henderson,PBw_S9oext8w4lClp57FsA,5/3/2015,NV,1,239.85
Brio Tuscan Grille,Restaurants,Henderson,HWeFN6e0rPRT-T0zOJSIEg,5/4/2015,NV,1,
Brio Tuscan Grille,Cafes,Henderson,HWeFN6e0rPRT-T0zOJSIEg,5/4/2015,NV,1,
Brio Tuscan Grille,Bars,Henderson,HWeFN6e0rPRT-T0zOJSIEg,5/4/2015,NV,1,48.85
CUT,Bars,Henderson,HtE-R8yRUXWdz97rzJy92Q,5/4/2015,NV,1,
CUT,Cafes,Henderson,HtE-R8yRUXWdz97rzJy92Q,5/4/2015,NV,1,
CUT,Restaurants,Henderson,HtE-R8yRUXWdz97rzJy92Q,5/4/2015,NV,1,160.69
CUT,Cafes,Henderson,J72hf_DSYNo0IbvgxVCp1w,5/4/2015,NV,1,
CUT,Bars,Henderson,J72hf_DSYNo0IbvgxVCp1w,5/4/2015,NV,1,
CUT,Restaurants,Henderson,J72hf_DSYNo0IbvgxVCp1w,5/4/2015,NV,1,156.46
Fat Tuesday,Cafes,Henderson,QRsWnrpY-BK-dHcxrknKxw,5/4/2015,NV,1,
Fat Tuesday,Bars,Henderson,QRsWnrpY-BK-dHcxrknKxw,5/4/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,QRsWnrpY-BK-dHcxrknKxw,5/4/2015,NV,1,287.48
The Peppermill Restaurant & Fireside Lounge,Cafes,Henderson,98cgPsPpT8J0TBlY-nk15Q,5/4/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Henderson,98cgPsPpT8J0TBlY-nk15Q,5/4/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Henderson,98cgPsPpT8J0TBlY-nk15Q,5/4/2015,NV,1,271.85
Encore Beach Club,Restaurants,Henderson,Oa5Hi-d523YIXHnFnE_EVw,5/5/2015,NV,1,
Encore Beach Club,Cafes,Henderson,Oa5Hi-d523YIXHnFnE_EVw,5/5/2015,NV,1,
Encore Beach Club,Bars,Henderson,Oa5Hi-d523YIXHnFnE_EVw,5/5/2015,NV,1,54.3
Brio Tuscan Grille,Restaurants,Henderson,LvCwZSjHOlNrwT-DyWyaEg,5/6/2015,NV,1,
Brio Tuscan Grille,Cafes,Henderson,LvCwZSjHOlNrwT-DyWyaEg,5/6/2015,NV,1,
Brio Tuscan Grille,Bars,Henderson,LvCwZSjHOlNrwT-DyWyaEg,5/6/2015,NV,1,92.72
Fat Tuesday,Bars,Henderson,opQrpfhWAt_ZVc-SdzzzZA,5/6/2015,NV,1,
Fat Tuesday,Cafes,Henderson,opQrpfhWAt_ZVc-SdzzzZA,5/6/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,opQrpfhWAt_ZVc-SdzzzZA,5/6/2015,NV,1,109.87
Fat Tuesday,Bars,Henderson,W8Wb3hoa99chWiiGd86aVg,5/6/2015,NV,1,
Fat Tuesday,Cafes,Henderson,W8Wb3hoa99chWiiGd86aVg,5/6/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,W8Wb3hoa99chWiiGd86aVg,5/6/2015,NV,1,182.26
LAVO Italian Restaurant & Lounge,Cafes,Henderson,kRbaEclEHTI5bCybEEH4wA,5/6/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Henderson,kRbaEclEHTI5bCybEEH4wA,5/6/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Henderson,kRbaEclEHTI5bCybEEH4wA,5/6/2015,NV,1,56.38
SUSHISAMBA Las Vegas,Bars,Henderson,TKkT42aG8GNoOIlUFRkBYQ,5/6/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Henderson,TKkT42aG8GNoOIlUFRkBYQ,5/6/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Henderson,TKkT42aG8GNoOIlUFRkBYQ,5/6/2015,NV,1,243.26
The Chandelier,Cafes,Henderson,Jt4xH1Kqw2EqeaMg2VYQMA,5/6/2015,NV,1,
The Chandelier,Bars,Henderson,Jt4xH1Kqw2EqeaMg2VYQMA,5/6/2015,NV,1,
The Chandelier,Restaurants,Henderson,Jt4xH1Kqw2EqeaMg2VYQMA,5/6/2015,NV,1,292.55
The Chandelier,Bars,Henderson,pNgSnD_z8Y-78iO3kC-r8Q,5/6/2015,NV,1,
The Chandelier,Cafes,Henderson,pNgSnD_z8Y-78iO3kC-r8Q,5/6/2015,NV,1,
The Chandelier,Restaurants,Henderson,pNgSnD_z8Y-78iO3kC-r8Q,5/6/2015,NV,1,190.56
CUT,Cafes,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/7/2015,NV,1,
CUT,Bars,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/7/2015,NV,1,
CUT,Restaurants,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/7/2015,NV,1,80.02
SUSHISAMBA Las Vegas,Cafes,Henderson,XsE7i7UhTOK1lk7lQcMIPg,5/7/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Henderson,XsE7i7UhTOK1lk7lQcMIPg,5/7/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Henderson,XsE7i7UhTOK1lk7lQcMIPg,5/7/2015,NV,1,313.86
The Peppermill Restaurant & Fireside Lounge,Cafes,Henderson,j7UH7I6PQ89K9EgOCgcqcA,5/7/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Henderson,j7UH7I6PQ89K9EgOCgcqcA,5/7/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Henderson,j7UH7I6PQ89K9EgOCgcqcA,5/7/2015,NV,1,205.87
Brio Tuscan Grille,Cafes,Henderson,Q8V8lSHDFoIqbK4gsqr-EA,5/8/2015,NV,1,
Brio Tuscan Grille,Restaurants,Henderson,Q8V8lSHDFoIqbK4gsqr-EA,5/8/2015,NV,1,
Brio Tuscan Grille,Bars,Henderson,Q8V8lSHDFoIqbK4gsqr-EA,5/8/2015,NV,1,21.21
Brio Tuscan Grille,Cafes,Henderson,VSXa-gtVlZcdOJpylKrQ6Q,5/8/2015,NV,1,
Brio Tuscan Grille,Restaurants,Henderson,VSXa-gtVlZcdOJpylKrQ6Q,5/8/2015,NV,1,
Brio Tuscan Grille,Bars,Henderson,VSXa-gtVlZcdOJpylKrQ6Q,5/8/2015,NV,1,33.36
CUT,Cafes,Henderson,2BiT4UmTnrnipyJTcBb6QA,5/8/2015,NV,1,
CUT,Bars,Henderson,2BiT4UmTnrnipyJTcBb6QA,5/8/2015,NV,1,
CUT,Restaurants,Henderson,2BiT4UmTnrnipyJTcBb6QA,5/8/2015,NV,1,93.88
Fat Tuesday,Cafes,Henderson,HnxhB37MFl-WFCzc6hn4cg,5/8/2015,NV,1,
Fat Tuesday,Bars,Henderson,HnxhB37MFl-WFCzc6hn4cg,5/8/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,HnxhB37MFl-WFCzc6hn4cg,5/8/2015,NV,1,324.15
Fat Tuesday,Cafes,Henderson,L79wA5De6GOzt5ilTJfIUA,5/8/2015,NV,1,
Fat Tuesday,Bars,Henderson,L79wA5De6GOzt5ilTJfIUA,5/8/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,L79wA5De6GOzt5ilTJfIUA,5/8/2015,NV,1,490.72
Fat Tuesday,Bars,Henderson,TnPYt3Hm-Glyniqyuq9nEA,5/8/2015,NV,1,
Fat Tuesday,Cafes,Henderson,TnPYt3Hm-Glyniqyuq9nEA,5/8/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,TnPYt3Hm-Glyniqyuq9nEA,5/8/2015,NV,1,199.41
Frankie's Tiki Room,Bars,Henderson,mFuo-10DMYljWZcAXj9XHg,5/8/2015,NV,1,
Frankie's Tiki Room,Cafes,Henderson,mFuo-10DMYljWZcAXj9XHg,5/8/2015,NV,1,
Frankie's Tiki Room,Restaurants,Henderson,mFuo-10DMYljWZcAXj9XHg,5/8/2015,NV,1,181.81
LAVO Italian Restaurant & Lounge,Restaurants,Henderson,ov_2PW8xiMC1EevMV48zIw,5/8/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Henderson,ov_2PW8xiMC1EevMV48zIw,5/8/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Henderson,ov_2PW8xiMC1EevMV48zIw,5/8/2015,NV,1,100.74
Margaritaville,Restaurants,Henderson,PXAIu1h0kt2rqwYbup7NjQ,5/8/2015,NV,1,
Margaritaville,Cafes,Henderson,PXAIu1h0kt2rqwYbup7NjQ,5/8/2015,NV,1,
Margaritaville,Bars,Henderson,PXAIu1h0kt2rqwYbup7NjQ,5/8/2015,NV,1,55.11
The Chandelier,Cafes,Henderson,uI2I4lOpL_OLElpb7PLTXA,5/8/2015,NV,1,
The Chandelier,Bars,Henderson,uI2I4lOpL_OLElpb7PLTXA,5/8/2015,NV,1,
The Chandelier,Restaurants,Henderson,uI2I4lOpL_OLElpb7PLTXA,5/8/2015,NV,1,137.93
The Peppermill Restaurant & Fireside Lounge,Cafes,Henderson,cdhIOG9HKJKBtRC-AXckEg,5/8/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Henderson,cdhIOG9HKJKBtRC-AXckEg,5/8/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Henderson,cdhIOG9HKJKBtRC-AXckEg,5/8/2015,NV,1,241.63
Fat Tuesday,Cafes,Henderson,dyA6Pf2DtGIrSrTSpIK-pA,5/9/2015,NV,1,
Fat Tuesday,Bars,Henderson,dyA6Pf2DtGIrSrTSpIK-pA,5/9/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,dyA6Pf2DtGIrSrTSpIK-pA,5/9/2015,NV,1,300.21
Frankie's Tiki Room,Cafes,Henderson,spZ06v78ERelJilKdQETuA,5/9/2015,NV,1,
Frankie's Tiki Room,Bars,Henderson,spZ06v78ERelJilKdQETuA,5/9/2015,NV,1,
Frankie's Tiki Room,Restaurants,Henderson,spZ06v78ERelJilKdQETuA,5/9/2015,NV,1,282.83
SUSHISAMBA Las Vegas,Bars,Henderson,2Zhh-gmwK0cnBIuTm5Dz_Q,5/9/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Henderson,2Zhh-gmwK0cnBIuTm5Dz_Q,5/9/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Henderson,2Zhh-gmwK0cnBIuTm5Dz_Q,5/9/2015,NV,1,131.21
LAVO Italian Restaurant & Lounge,Cafes,Henderson,RLmUj1QGMz2dLBcdayuBiw,5/10/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Henderson,RLmUj1QGMz2dLBcdayuBiw,5/10/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Henderson,RLmUj1QGMz2dLBcdayuBiw,5/10/2015,NV,1,56.34
SUSHISAMBA Las Vegas,Cafes,Henderson,zL3J_eG0S2X4XgSmaMqwYQ,5/10/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Henderson,zL3J_eG0S2X4XgSmaMqwYQ,5/10/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Henderson,zL3J_eG0S2X4XgSmaMqwYQ,5/10/2015,NV,1,180.36
The Peppermill Restaurant & Fireside Lounge,Cafes,Henderson,74kScmJ5DTE-o8TF9dU2Og,5/10/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Henderson,74kScmJ5DTE-o8TF9dU2Og,5/10/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Henderson,74kScmJ5DTE-o8TF9dU2Og,5/10/2015,NV,1,331.42
The Peppermill Restaurant & Fireside Lounge,Cafes,Henderson,yBfWrMo0WYqJU5t-oXLVIQ,5/10/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Henderson,yBfWrMo0WYqJU5t-oXLVIQ,5/10/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Henderson,yBfWrMo0WYqJU5t-oXLVIQ,5/10/2015,NV,1,188.93
Encore Beach Club,Cafes,Henderson,XNLDwA8xzh7aKLG9y8lbgg,5/11/2015,NV,1,
Encore Beach Club,Restaurants,Henderson,XNLDwA8xzh7aKLG9y8lbgg,5/11/2015,NV,1,
Encore Beach Club,Bars,Henderson,XNLDwA8xzh7aKLG9y8lbgg,5/11/2015,NV,1,80.27
Fat Tuesday,Bars,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/11/2015,NV,1,
Fat Tuesday,Cafes,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/11/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,N9G69VkLMihbHdoUzbeM1Q,5/11/2015,NV,1,33.77
SUSHISAMBA Las Vegas,Bars,Henderson,VSXa-gtVlZcdOJpylKrQ6Q,5/11/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Henderson,VSXa-gtVlZcdOJpylKrQ6Q,5/11/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Henderson,VSXa-gtVlZcdOJpylKrQ6Q,5/11/2015,NV,1,184.06
The Bagel Café,Bars,Henderson,1XfiFW571NJMqcSei3nQlQ,5/11/2015,NV,1,
The Bagel Café,Restaurants,Henderson,1XfiFW571NJMqcSei3nQlQ,5/11/2015,NV,1,
The Bagel Café,Cafes,Henderson,1XfiFW571NJMqcSei3nQlQ,5/11/2015,NV,1,23.89
The Bagel Café,Bars,Henderson,3qyItNtavVUxRLsmPzlAcw,5/11/2015,NV,1,
The Bagel Café,Restaurants,Henderson,3qyItNtavVUxRLsmPzlAcw,5/11/2015,NV,1,
The Bagel Café,Cafes,Henderson,3qyItNtavVUxRLsmPzlAcw,5/11/2015,NV,1,23.4
The Chandelier,Cafes,Henderson,JRQpH9pLVDWLhE0hnaXNFw,5/11/2015,NV,1,
The Chandelier,Bars,Henderson,JRQpH9pLVDWLhE0hnaXNFw,5/11/2015,NV,1,
The Chandelier,Restaurants,Henderson,JRQpH9pLVDWLhE0hnaXNFw,5/11/2015,NV,1,200.24
The Peppermill Restaurant & Fireside Lounge,Cafes,Henderson,YoFVJkCVpzR0VFWRRBT3nA,5/12/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Henderson,YoFVJkCVpzR0VFWRRBT3nA,5/12/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Henderson,YoFVJkCVpzR0VFWRRBT3nA,5/12/2015,NV,1,338.68
Margaritaville,Cafes,Henderson,YQQPaWieGhGrq6xBVj1byQ,5/13/2015,NV,1,
Margaritaville,Restaurants,Henderson,YQQPaWieGhGrq6xBVj1byQ,5/13/2015,NV,1,
Margaritaville,Bars,Henderson,YQQPaWieGhGrq6xBVj1byQ,5/13/2015,NV,1,15.55
CUT,Cafes,Henderson,dqggaKO1B0z5oga264VgXA,5/14/2015,NV,1,
CUT,Bars,Henderson,dqggaKO1B0z5oga264VgXA,5/14/2015,NV,1,
CUT,Restaurants,Henderson,dqggaKO1B0z5oga264VgXA,5/14/2015,NV,1,169.08
Encore Beach Club,Cafes,Henderson,kElltumRMn9B-sqiDdWs9A,5/14/2015,NV,1,
Encore Beach Club,Restaurants,Henderson,kElltumRMn9B-sqiDdWs9A,5/14/2015,NV,1,
Encore Beach Club,Bars,Henderson,kElltumRMn9B-sqiDdWs9A,5/14/2015,NV,1,40.84
Fat Tuesday,Cafes,Henderson,SMLycAv6ojrn6ZjBWiMHiA,5/14/2015,NV,1,
Fat Tuesday,Bars,Henderson,SMLycAv6ojrn6ZjBWiMHiA,5/14/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,SMLycAv6ojrn6ZjBWiMHiA,5/14/2015,NV,1,143.38
Frankie's Tiki Room,Cafes,Henderson,DtaCNzzBnfYcDvXE0N270g,5/14/2015,NV,1,
Frankie's Tiki Room,Bars,Henderson,DtaCNzzBnfYcDvXE0N270g,5/14/2015,NV,1,
Frankie's Tiki Room,Restaurants,Henderson,DtaCNzzBnfYcDvXE0N270g,5/14/2015,NV,1,192.11
The Peppermill Restaurant & Fireside Lounge,Bars,Henderson,6kvUHI9MYtIuJXWecP7Zqg,5/14/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Henderson,6kvUHI9MYtIuJXWecP7Zqg,5/14/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Henderson,6kvUHI9MYtIuJXWecP7Zqg,5/14/2015,NV,1,56.83
The Peppermill Restaurant & Fireside Lounge,Cafes,Henderson,XJMSexMQLfy8oc4o7s05ZQ,5/14/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Henderson,XJMSexMQLfy8oc4o7s05ZQ,5/14/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Henderson,XJMSexMQLfy8oc4o7s05ZQ,5/14/2015,NV,1,86.75
Brio Tuscan Grille,Cafes,Henderson,Oa5Hi-d523YIXHnFnE_EVw,5/15/2015,NV,1,
Brio Tuscan Grille,Restaurants,Henderson,Oa5Hi-d523YIXHnFnE_EVw,5/15/2015,NV,1,
Brio Tuscan Grille,Bars,Henderson,Oa5Hi-d523YIXHnFnE_EVw,5/15/2015,NV,1,74.34
CUT,Cafes,Henderson,Rj0NbPLgbff4vW1lA8nmvA,5/15/2015,NV,1,
CUT,Bars,Henderson,Rj0NbPLgbff4vW1lA8nmvA,5/15/2015,NV,1,
CUT,Restaurants,Henderson,Rj0NbPLgbff4vW1lA8nmvA,5/15/2015,NV,1,344.29
Encore Beach Club,Restaurants,Henderson,KkR0jlQvAxANFC38xMJe2g,5/15/2015,NV,1,
Encore Beach Club,Cafes,Henderson,KkR0jlQvAxANFC38xMJe2g,5/15/2015,NV,1,
Encore Beach Club,Bars,Henderson,KkR0jlQvAxANFC38xMJe2g,5/15/2015,NV,1,20.63
Fat Tuesday,Cafes,Henderson,XgIhw-aWaq_Fx3ZVQGjnuA,5/15/2015,NV,1,
Fat Tuesday,Bars,Henderson,XgIhw-aWaq_Fx3ZVQGjnuA,5/15/2015,NV,1,
Fat Tuesday,Restaurants,Henderson,XgIhw-aWaq_Fx3ZVQGjnuA,5/15/2015,NV,1,192.92
The Bagel Café,Bars,Henderson,2QZg_zFLfW-jlypVIAP7Vw,5/15/2015,NV,1,
The Bagel Café,Restaurants,Henderson,2QZg_zFLfW-jlypVIAP7Vw,5/15/2015,NV,1,
The Bagel Café,Cafes,Henderson,2QZg_zFLfW-jlypVIAP7Vw,5/15/2015,NV,1,23.17
The Bagel Café,Bars,Henderson,RkLFtp-j1pQotNqvOI6lag,5/15/2015,NV,1,
The Bagel Café,Restaurants,Henderson,RkLFtp-j1pQotNqvOI6lag,5/15/2015,NV,1,
The Bagel Café,Cafes,Henderson,RkLFtp-j1pQotNqvOI6lag,5/15/2015,NV,1,15.07
The Bagel Café,Bars,Henderson,x3uAxqLVL9KVB8KPCwZSVA,5/15/2015,NV,1,
The Bagel Café,Restaurants,Henderson,x3uAxqLVL9KVB8KPCwZSVA,5/15/2015,NV,1,
The Bagel Café,Cafes,Henderson,x3uAxqLVL9KVB8KPCwZSVA,5/15/2015,NV,1,37.68
The Chandelier,Bars,Henderson,bEOf20giEPtmtiYRTp10Jw,5/15/2015,NV,1,
The Chandelier,Cafes,Henderson,bEOf20giEPtmtiYRTp10Jw,5/15/2015,NV,1,
The Chandelier,Restaurants,Henderson,bEOf20giEPtmtiYRTp10Jw,5/15/2015,NV,1,153.14
The Peppermill Restaurant & Fireside Lounge,Cafes,Henderson,PQJ8CxK8xxaecDsie5hyaA,5/15/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Henderson,PQJ8CxK8xxaecDsie5hyaA,5/15/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Henderson,PQJ8CxK8xxaecDsie5hyaA,5/15/2015,NV,1,300.59
Encore Beach Club,Restaurants,Henderson,MPksDrnZFt17O0AIdG4VWg,5/16/2015,NV,1,
Encore Beach Club,Cafes,Henderson,MPksDrnZFt17O0AIdG4VWg,5/16/2015,NV,1,
Encore Beach Club,Bars,Henderson,MPksDrnZFt17O0AIdG4VWg,5/16/2015,NV,1,48.14
Margaritaville,Cafes,Henderson,E0ztmyXb3pcVABNqBmURVQ,5/16/2015,NV,1,
Margaritaville,Restaurants,Henderson,E0ztmyXb3pcVABNqBmURVQ,5/16/2015,NV,1,
Margaritaville,Bars,Henderson,E0ztmyXb3pcVABNqBmURVQ,5/16/2015,NV,1,32.84
Margaritaville,Restaurants,Henderson,GFj7sT00BR_-QdgFe6Hydw,5/16/2015,NV,1,
Margaritaville,Cafes,Henderson,GFj7sT00BR_-QdgFe6Hydw,5/16/2015,NV,1,
Margaritaville,Bars,Henderson,GFj7sT00BR_-QdgFe6Hydw,5/16/2015,NV,1,14.98
SUSHISAMBA Las Vegas,Cafes,Henderson,GFj7sT00BR_-QdgFe6Hydw,5/16/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Henderson,GFj7sT00BR_-QdgFe6Hydw,5/16/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Henderson,GFj7sT00BR_-QdgFe6Hydw,5/16/2015,NV,1,217.27
LAVO Italian Restaurant & Lounge,Restaurants,Henderson,Drs6N6UhvsERT2GvxsaHDw,5/17/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Henderson,Drs6N6UhvsERT2GvxsaHDw,5/17/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Henderson,Drs6N6UhvsERT2GvxsaHDw,5/17/2015,NV,1,59.41
The Bagel Café,Bars,Henderson,MtwKgPbXr71HumNRtZ7YEQ,5/17/2015,NV,1,
The Bagel Café,Restaurants,Henderson,MtwKgPbXr71HumNRtZ7YEQ,5/17/2015,NV,1,
The Bagel Café,Cafes,Henderson,MtwKgPbXr71HumNRtZ7YEQ,5/17/2015,NV,1,22.59
The Bagel Café,Bars,Henderson,XqtcjU9d8bDccPQ3O1EQVA,5/17/2015,NV,1,
The Bagel Café,Restaurants,Henderson,XqtcjU9d8bDccPQ3O1EQVA,5/17/2015,NV,1,
The Bagel Café,Cafes,Henderson,XqtcjU9d8bDccPQ3O1EQVA,5/17/2015,NV,1,16.55
Encore Beach Club,Restaurants,Henderson,sQb1iDMVJAKOGjrFdwYqtA,5/18/2015,NV,1,
Encore Beach Club,Cafes,Henderson,sQb1iDMVJAKOGjrFdwYqtA,5/18/2015,NV,1,
Encore Beach Club,Bars,Henderson,sQb1iDMVJAKOGjrFdwYqtA,5/18/2015,NV,1,67.88
